2023-05-07T20:21:50.751Z | C6c6I | desmond | 0
2023-05-07T20:27:00.558Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:00.562Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:00.601Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:00.600Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:00.609Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:00.664Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:00.767Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:00.844Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:00.895Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:00.914Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:00.929Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:00.961Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:01.223Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:01.350Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:01.425Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:01.476Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:01.503Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:01.543Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:01.559Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:01.560Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:01.563Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:01.601Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:01.602Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:01.610Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:01.664Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:01.770Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:01.846Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:01.897Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:01.915Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:01.930Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:01.963Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:02.225Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:02.352Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:02.426Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:02.478Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:02.506Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:02.544Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:02.561Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:02.562Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:02.565Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:02.602Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:02.606Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:02.612Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:02.666Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:02.772Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:02.847Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:02.899Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:02.917Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:02.932Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:02.965Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:03.226Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:03.353Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:03.428Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:03.479Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:03.507Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:03.547Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:03.563Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:03.564Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:03.568Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:03.603Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:03.607Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:03.614Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:03.668Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:03.776Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:03.849Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:03.901Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:03.919Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:03.933Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:03.966Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:04.227Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:04.353Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:04.430Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:04.481Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:04.509Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:04.547Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:04.566Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:04.569Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:04.564Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:04.607Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:04.609Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:04.615Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:04.670Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:04.778Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:04.850Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:04.903Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:04.920Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:04.935Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:04.967Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:05.228Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:05.357Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:05.431Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:05.484Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:05.511Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:05.548Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:05.566Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:05.569Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:05.573Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:05.609Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:05.617Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:05.611Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:05.673Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:05.780Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:05.852Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:05.907Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:05.923Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:05.942Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:05.969Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:06.229Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:06.360Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:06.433Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:06.486Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:06.513Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:06.549Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:06.567Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:06.570Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:06.575Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:06.613Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:06.610Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:06.620Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:06.675Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:06.791Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:06.876Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:06.948Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:06.962Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:06.970Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:07.020Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:07.238Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:07.370Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:07.436Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:07.500Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:07.553Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:07.576Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:07.612Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:07.616Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:07.641Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:07.663Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:07.677Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:07.676Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:07.741Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:07.966Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:08.012Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:08.013Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:08.113Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:08.164Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:08.275Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:08.386Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:08.447Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:08.558Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:08.578Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:08.567Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:08.634Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:08.648Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:08.666Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:08.695Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:08.699Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:08.708Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:08.748Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:08.980Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:09.026Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:09.045Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:09.176Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:09.164Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:09.280Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:09.392Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:09.453Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:09.565Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:09.583Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:09.581Z | Fjfnu | user11 | 0.002946992528790101
2023-05-07T20:27:09.643Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:09.658Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:09.667Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:09.704Z | Fjfnu | user5 | 5203949.26701288
2023-05-07T20:27:09.705Z | Fjfnu | user6 | 0.00017298927377227787
2023-05-07T20:27:09.721Z | Fjfnu | user12 | 0.0015167774710194023
2023-05-07T20:27:09.750Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:09.985Z | Fjfnu | user0 | 0.0018782659449664556
2023-05-07T20:27:10.036Z | Fjfnu | user2 | 0.0000340016307491213
2023-05-07T20:27:10.052Z | Fjfnu | user17 | 0.0014673230780218461
2023-05-07T20:27:10.178Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:10.178Z | Fjfnu | user8 | 0.00008345875742076631
2023-05-07T20:27:10.286Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:10.458Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:11.827Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:12.836Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:13.846Z | Fjfnu | mansi | 0.00003397985117770441
2023-05-07T20:27:15.232Z | Fjfnu | user10 | 0.0015445713255900038
2023-05-07T20:27:15.441Z | Fjfnu | user1 | 0.0020604235485109225
2023-05-07T20:27:15.501Z | Fjfnu | user18 | 0.0016743334043143603
2023-05-07T20:27:15.627Z | Fjfnu | user11 | 0.00043587887032028237
2023-05-07T20:27:15.643Z | Fjfnu | user4 | 0.0018966946244087922
2023-05-07T20:27:15.471Z | Fjfnu | user13 | 0.0018132913010556295
2023-05-07T20:27:15.758Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:15.813Z | Fjfnu | user19 | 0.00012356334978338385
2023-05-07T20:27:15.862Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:15.817Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:15.841Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:15.852Z | Fjfnu | user3 | 0.00006182315622173715
2023-05-07T20:27:15.752Z | Fjfnu | user7 | 0.0017978419687333348
2023-05-07T20:27:15.735Z | Fjfnu | user14 | 0.002267385486352441
2023-05-07T20:27:15.914Z | Fjfnu | user9 | 0.0012201856027100452
2023-05-07T20:27:16.116Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:16.097Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:16.235Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:16.096Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:16.349Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:16.479Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:16.514Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:16.520Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:16.629Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:16.646Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:16.744Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:16.762Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:16.765Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:16.817Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:16.827Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:16.844Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:16.858Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:16.918Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:16.864Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:17.101Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:17.101Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:17.136Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:17.239Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:17.351Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:17.497Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:17.517Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:17.551Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:17.632Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:17.692Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:17.747Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:17.765Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:17.767Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:17.830Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:17.819Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:17.855Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:17.862Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:17.866Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:17.924Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:18.103Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:18.103Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:18.141Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:18.245Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:18.358Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:18.502Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:18.519Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:18.552Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:18.645Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:18.695Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:18.748Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:18.767Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:18.769Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:18.833Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:18.842Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:18.859Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:18.866Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:18.867Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:18.926Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:19.107Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:19.107Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:19.145Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:19.251Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:19.362Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:19.508Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:19.519Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:19.555Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:19.647Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:19.698Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:19.749Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:19.769Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:19.770Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:19.835Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:19.844Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:19.862Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:19.868Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:19.868Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:19.928Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:20.109Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:20.111Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:20.147Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:20.252Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:20.364Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:20.511Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:20.523Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:20.558Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:20.648Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:20.699Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:20.750Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:20.773Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:20.774Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:20.837Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:20.847Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:20.863Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:20.869Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:20.870Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:20.930Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:21.111Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:21.113Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:21.148Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:21.256Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:21.366Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:21.513Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:21.527Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:21.561Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:21.650Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:21.701Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:21.751Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:21.774Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:21.776Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:21.840Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:21.848Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:21.873Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:21.866Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:21.873Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:21.930Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:22.113Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:22.115Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:22.149Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:22.258Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:22.368Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:22.514Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:22.530Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:22.562Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:22.653Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:22.702Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:22.752Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:22.777Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:22.776Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:22.842Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:22.850Z | Fjfnu | user19 | 0.0008809491996376931
